,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777777,0.8888888888888888,1.0
0.0010175517845532806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.027741674968347334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.054465798152141386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.932,1.0,0.9184999999999999
0.08118992133593544,1.0,0.932,1.0,1.0,1.0,0.9050000000000001,0.9055,1.0,1.0,0.9050000000000001
0.1079140445197295,1.0,1.0,1.0,1.0,1.0,0.932,1.0,0.522,0.7390000000000001,0.516
0.13463816770352355,1.0,1.0,1.0,0.9055,0.82,0.9050000000000001,0.7125,0.8045,0.518,0.41150000000000003
0.1613622908873176,1.0,1.0,1.0,0.9050000000000001,0.7365000000000002,0.711,0.5105,0.6135,0.12249999999999997,0.21450000000000005
0.18808641407111165,1.0,1.0,0.9050000000000001,0.9045000000000001,0.706,0.7044999999999999,0.223,0.025999999999999995,0.217,0.506
0.2148105372549057,1.0,0.9055,0.82,0.901,0.533,0.706,0.21800000000000003,0.21599999999999997,0.013500000000000002,0.010499999999999999
0.24153466043869976,1.0,1.0,0.8059999999999999,0.4135,0.4765,0.42750000000000005,0.11699999999999999,0.2095,0.5059999999999999,0.011
0.2682587836224938,1.0,0.8355000000000001,1.0,0.8025000000000001,0.026000000000000002,0.31049999999999994,0.311,0.0155,0.01,0.11000000000000001
0.29498290680628786,1.0,0.8055,0.7090000000000001,0.42449999999999993,0.3145,0.21499999999999997,0.0185,0.1075,0.20649999999999996,0.10699999999999998
0.32170702999008194,1.0,0.7065,0.32200000000000006,0.312,0.31499999999999995,0.11049999999999996,0.11049999999999999,0.007999999999999998,0.10899999999999997,0.007000000000000001
0.34843115317387596,1.0,0.9039999999999999,0.622,0.23299999999999993,0.018000000000000002,0.4145000000000001,0.11099999999999999,0.20800000000000002,0.10649999999999998,0.0055
0.37515527635767004,1.0,0.802,0.40850000000000003,0.515,0.3065,0.2095,0.10900000000000001,0.006500000000000001,0.006500000000000001,0.0085
0.4018793995414641,1.0,0.6074999999999999,0.3205,0.2155,0.20649999999999996,0.013000000000000001,0.306,0.008,0.10799999999999998,0.10499999999999998
0.4286035227252581,1.0,0.5075,0.4600000000000001,0.3105,0.018500000000000003,0.006499999999999999,0.10499999999999994,0.10599999999999998,0.20650000000000002,0.10499999999999993
0.45532764590905217,1.0,0.665,0.31449999999999995,0.015999999999999997,0.023000000000000007,0.209,0.10499999999999993,0.008,0.006500000000000001,0.011000000000000003
0.48205176909284625,1.0,0.6065,0.238,0.217,0.1125,0.013000000000000001,0.007000000000000001,0.010000000000000002,0.10549999999999995,0.005
0.5087758922766403,1.0,0.7085,0.21650000000000003,0.21300000000000005,0.011000000000000003,0.015000000000000003,0.007000000000000001,0.10549999999999998,0.007000000000000001,0.09900000000000002
