family,libr,branch,x,y,z,vx,vy,vz,jacobi,period,stability,target_jacobi,jacobi_diff
vertical,5.0,, 7.5255794113051244e-01,-4.2544999999999999e-01, 4.9302684234089816e-01, 1.8193810570077014e-03,-9.9330071561161959e-01,-8.6864518066034990e-01,1.00825506505402,6.304259790476383,1.00478815175036,1.0084352977723556,0.0001802327183355601
vertical,5.0,, 7.3099214696942350e-01,-4.2544999999999999e-01, 5.2399419901048472e-01, 9.9961941811202729e-02,-8.4903949724448147e-01,-8.3808522240322125e-01,1.28375992476669,6.302398544258888,1.00438507130383,1.2838450488683972,8.512410170724571e-05
vertical,5.0,, 6.9698225171889172e-01,-4.2544999999999999e-01, 5.6838555752060393e-01, 2.0221964223892550e-01,-6.8714479968152331e-01,-7.7137803756714884e-01,1.55925956933847,6.300219074591477,1.00332032074132,1.5592547999644384,4.769374031710072e-06
vertical,5.0,, 6.3891964038363835e-01,-4.2544999999999999e-01, 6.3338764777407142e-01, 3.1073088790628428e-01,-4.8651604983496066e-01,-6.4806934253088289e-01,1.83466455106048,6.297676195424915,1.00120754589197,1.83466455106048,0.0
axial,1.0,, 8.6246441021666265e-01,-1.0219971829038813e-24,-7.4139048641904721e-14,-9.3491190104275889e-14, 9.0689474373410545e-02, 4.4336128834191574e-01,2.99179892813837,4.065181732293027,254.239834758353,2.99179892813837,0.0
axial,1.0,, 8.3700925170321694e-01,-1.8543286506132893e-28,-1.4615423518988525e-14,-1.8273843165092106e-14, 2.1523745951750589e-01, 3.8339504381790418e-01,2.99502229425334,4.051933277804084,248.001275134966,2.995025432353661,3.138100320931869e-06
axial,1.0,, 8.2606426925525844e-01,-4.8455237201964525e-28,-2.4648508770641214e-14,-2.6068612153270783e-14, 2.6311694497513449e-01, 3.4948205324918269e-01,2.99825190233144,4.038834445730428,241.863252333162,2.998251936568952,3.4237511936652254e-08
axial,1.0,, 8.1757703980244223e-01, 7.0885665186419517e-28,-2.5833167024025163e-14,-2.9200843814628331e-14, 2.9882949465681191e-01, 3.1864323626811986e-01,3.00146047277268,4.025993598816298,235.868144084676,3.0014784407842434,1.7968011563507247e-05
axial,1.0,, 8.1028268050468910e-01, 8.5957312035495266e-28,-1.5187394500540157e-14,-2.3981374810789958e-14, 3.2880260149213314e-01, 2.8787863163576421e-01,3.00468967228143,4.0132427339286085,229.92894811475,3.0047049449995344,1.527271810441988e-05
axial,1.0,, 8.0379144821011494e-01, 5.2514661609109736e-28,-1.1627379548258375e-14,-2.0192347326913628e-14, 3.5505672801935656e-01, 2.5592649715065457e-01,3.00791858100281,4.000664743835812,224.075532153309,3.0079314492148255,1.2868212015515468e-05
axial,1.0,, 7.9787588466214099e-01,-6.4251897395200186e-28,-7.1964721450127673e-15,-1.1512418373625148e-14, 3.7872562690227285e-01, 2.2136184056219035e-01,3.0111451346346,3.9882660034857604,218.301709176049,3.0111579534301165,1.2818795516622572e-05
axial,1.0,, 7.9237668747334500e-01,-4.1391344881741884e-28,-1.0766037112564937e-14,-1.7440186957139985e-14, 4.0056744180719489e-01, 1.8185327230462736e-01,3.01438229220803,3.975995803122174,212.574410492514,3.014384457645408,2.1654373778545732e-06
axial,1.0,, 7.8725786904690476e-01,-2.9355221620169549e-28,-1.2822623499697772e-15, 4.6766904050117041e-15, 4.2080042980697663e-01, 1.3305237454801863e-01,3.01759755621658,3.963974798212307,206.940461396934,3.017610961860699,1.3405644118780202e-05
axial,1.0,, 7.8238338906632610e-01,-9.6450643837285686e-29,-1.1277601721618780e-15,-2.8274501611883817e-15, 4.4001109799932431e-01, 5.0629676308870608e-02,3.02083746607599,3.9520274666159665,201.307718912687,3.02083746607599,0.0
axial,2.0,, 1.1119594054551374e+00,-5.5271502632439517e-25, 2.5437762875542484e-14,-4.2500120100584031e-14,-1.8124841270866474e-01, 4.3576411644659757e-01,2.96708305337137,4.4221730146435165,167.671738642872,2.96708305337137,0.0
axial,2.0,, 1.1456119030869645e+00, 3.2484207778442576e-28, 1.5239787769213687e-15, 2.6953801420108940e-16,-2.8207480407187818e-01, 3.4798366934294678e-01,2.97228449412535,4.408093614685729,163.498571843211,2.9722702156455756,1.4278479774532116e-05
axial,2.0,, 1.1602204873584732e+00, 8.2506831595311892e-28,-1.1007861893429778e-14, 1.6470593087818866e-14,-3.1645739970065984e-01, 3.0776567425299889e-01,2.97744459716557,4.394551469990892,159.313449220994,2.977457377919781,1.2780754210961476e-05
axial,2.0,, 1.1718073430656435e+00, 2.3789598007471372e-27, 9.2032935886328187e-15, 1.1204466578304498e-14,-3.4113357055063553e-01,-2.7374561019250188e-01,2.98264931125141,4.381313691593071,155.042515776124,2.982644540193987,4.771057422914282e-06
axial,2.0,, 1.1816696295366329e+00,-2.7585363019944378e-28,-1.1380604533784451e-14, 1.7984369741216614e-14,-3.6069414036583680e-01, 2.4238414564907035e-01,2.98781106478104,4.368595030823565,150.750739143625,2.9878317024681924,2.0637687152547102e-05
axial,2.0,, 1.1905317983053365e+00, 2.4700386738854589e-27,-6.5317914532534605e-15, 7.1485376695683791e-15,-3.7732033738314308e-01, 2.1127568056319346e-01,2.99299934213743,4.35621365256726,146.370905264484,2.993018864742398,1.9522604967736612e-05
axial,2.0,, 1.1986629023730047e+00, 1.5822735833652438e-27,-8.4547947091140723e-15, 9.0681150638218745e-15,-3.9188944264357806e-01, 1.7888114246392878e-01,2.99820222053813,4.344193721436339,141.899728481348,2.9982060270166033,3.806478473311614e-06
axial,2.0,, 1.2062190626845981e+00,-5.5959148796047420e-28, 1.5513650300669135e-15,-1.3927338215446001e-15,-4.0490868326492385e-01,-1.4312220850838850e-01,3.00340627397716,4.3325586507032225,137.333015029321,3.0033931892908092,1.3084686350861574e-05
axial,2.0,, 1.2132639387116069e+00, 1.2652145435794203e-27, 7.0332975790185550e-15,-2.7172055818895467e-14,-4.1664226857645148e-01, 9.9620077821893346e-02,3.00857083414663,4.321385598762706,132.689665782252,3.0085803515650147,9.517418384508147e-06
axial,2.0,, 1.2199775808312245e+00,-1.7148440060156811e-26, 2.0258375802185904e-18,-9.8643256191061093e-16,-4.2749410564244672e-01,-3.3990164101121321e-05,3.01376751383922,4.310509145566396,127.885025638735,3.01376751383922,0.0
axial,3.0,,-1.0046095763277330e+00,-3.1400584666495218e-24, 1.5310781619131627e-12, 6.3383706941749303e-13, 1.4921667587625274e+00, 8.6880511516219083e-01,0.0307638069870353,6.266608378962895,1.11422876173357,0.0307638069870353,0.0
axial,3.0,,-1.3674162323017840e+00,-1.8534306235170836e-23, 3.9363235478334778e-12, 4.0251487525436351e-12, 1.6504060317941496e+00, 6.1658584509152736e-01,0.233921299989478,6.266154403541387,1.13192227301375,0.23391112826319804,1.0171726279956106e-05
axial,3.0,,-1.5060171804755982e+00, 2.5049755022905645e-25,-8.6769773255534137e-14, 5.5988808881230974e-12, 1.6952578432249488e+00, 5.3792666320639171e-01,0.43710820916405,6.265643731882005,1.14635748755391,0.4370584495393608,4.9759624689227344e-05
axial,3.0,,-1.6034744191005084e+00,-1.4869853178456730e-23, 5.1024881978601982e-12, 9.0968096324897784e-12, 1.7177705333145690e+00, 4.8078898428448896e-01,0.64015862887485,6.265092592775233,1.15634819827753,0.6402057708155235,4.714194067356736e-05
axial,3.0,,-1.6786379317004692e+00, 2.5894580876932954e-23, 3.0876292596071562e-13, 2.0306606052653129e-12, 1.7272615637177200e+00, 4.3107431077123592e-01,0.843228139925204,6.2645152361399505,1.16066509824146,0.8433530920916863,0.00012495216648233942
axial,3.0,,-1.7390769337407153e+00,-2.6775477586765318e-24, 4.9265884574355453e-12, 3.6219704420572571e-12, 1.7276006528096954e+00, 3.8272686470204659e-01,1.04627133531339,6.263924778575558,1.15800614049361,1.046500413367849,0.00022907805445915308
axial,3.0,,-1.7890092398868620e+00,-1.3653696245904749e-24, 1.3850610037509601e-11, 6.9400996144863802e-12, 1.7209347450533978e+00, 3.3121735648332951e-01,1.24988949780444,6.263330508104714,1.14697447078971,1.2496477346440118,0.00024176316042812118
axial,3.0,,-1.8306982220102186e+00, 6.5919448612078606e-23, 3.0043338408952752e-11, 1.2706734425106167e-11, 1.7087249667304438e+00, 2.7170262750988466e-01,1.45293029636597,6.262744786282961,1.12623378139148,1.4527950559201745,0.00013524044579549255
axial,3.0,,-1.8660429617865568e+00,-2.4521991331992898e-24, 4.1799069767227162e-11, 1.7842498543699807e-11, 1.6919694504206426e+00, 1.9368913339433838e-01,1.65605841824691,6.262172667640299,1.09432400261976,1.6559423771963373,0.00011604105057272385
axial,3.0,,-1.8962619535326684e+00, 5.5715660690913972e-23, 2.9444541270280402e-14,-2.8802516333447325e-11, 1.6714532608216346e+00,-3.9125903297241485e-05,1.8590896984725,6.2616198402806775,1.04986230148363,1.8590896984725,0.0
axial,4.0,, 6.0351090301833688e-01, 7.8218135866562599e-01, 1.0000000000000001e-01, 3.5387010276448422e-01,-3.8431987310649590e-01, 8.7494178378229770e-01,1.94014937287244,6.296598301221006,1.00000000018422,1.94014937287244,0.0
axial,4.0,, 5.6585946098966311e-01, 5.0844282453642409e-01, 1.0000000000000001e-01,-1.0512358030950264e-01,-2.0521578853360020e-01, 1.0271548894834068e+00,2.05195074073729,6.288191835164917,1.00344561940129,2.051913254892209,3.748584508089792e-05
axial,4.0,, 5.2751960760816086e-01, 4.1975649073004540e-01, 1.0000000000000001e-01,-3.0519862049562801e-01,-2.7820824237235253e-02, 1.0463039984430769e+00,2.16362770712382,6.276996315077691,1.00946440193678,2.1636771369119776,4.94297881576955e-05
axial,4.0,, 4.9715214162461663e-01, 3.6608549716910477e-01, 1.0000000000000001e-01,-4.4747632168526369e-01, 1.5236764449457660e-01, 1.0159518043414526e+00,2.27537625009673,6.261103668025656,1.02347762789991,2.2754410189317467,6.476883501660424e-05
axial,4.0,, 4.7661002810584913e-01, 3.3306307877753322e-01, 1.0000000000000001e-01,-5.4276432971574384e-01, 3.2646960923704721e-01, 9.3954343308141608e-01,2.38713812880724,6.236835909679966,1.06769823732714,2.3872049009515157,6.677214427552869e-05
axial,4.0,, 4.6844508790666423e-01, 3.1571120127061980e-01, 1.0000000000000001e-01,-5.8663029206626238e-01, 4.8026962204732704e-01, 8.1851404371718839e-01,2.49888755883871,6.196258508754918,1.22640102747595,2.4989687829712843,8.122413257449779e-05
axial,4.0,, 4.7714913118568297e-01, 3.1202566296458312e-01, 1.0000000000000001e-01,-5.6817146987138856e-01, 5.9438449596368270e-01, 6.5824672658974726e-01,2.61071776125067,6.11939335665452,1.60193075276146,2.6107326649910534,1.4903740383598318e-05
axial,4.0,, 5.1338634735804356e-01, 3.1932889004588161e-01, 1.0000000000000001e-01,-4.6951350983916212e-01, 6.4321256979988906e-01, 4.7097211311498272e-01,2.72255181928231,5.943300602234683,2.24919563325523,2.722496547010822,5.5272271488160385e-05
axial,4.0,, 6.1463287277890266e-01, 3.1178567249637468e-01, 1.0000000000000001e-01,-2.5636313126357962e-01, 5.8277016034759599e-01, 2.7957038356080555e-01,2.83429787922199,5.369481967160858,3.50133270934092,2.834260429030591,3.745019139911321e-05
axial,4.0,, 9.5209214405141196e-01,-1.4479642000595368e-02, 1.0000000000000001e-01,-1.0908449184976800e-01, 4.3108848948021021e-02, 4.5982472348341991e-01,2.94602431105036,2.16874629368462,1.26426359527721,2.94602431105036,0.0
axial,5.0,, 6.0351090301833688e-01,-7.8218135866562599e-01, 1.0000000000000001e-01,-3.5387010276448422e-01,-3.8431987310649590e-01,-8.7494178378229770e-01,1.94014937287244,6.296598301221006,1.00000000018417,1.94014937287244,0.0
axial,5.0,, 5.6585946098966311e-01,-5.0844282453642409e-01, 1.0000000000000001e-01, 1.0512358030950264e-01,-2.0521578853360020e-01,-1.0271548894834068e+00,2.05195074073729,6.288191835164917,1.00344561940136,2.051913254892209,3.748584508089792e-05
axial,5.0,, 5.2751960760816086e-01,-4.1975649073004540e-01, 1.0000000000000001e-01, 3.0519862049562801e-01,-2.7820824237235253e-02,-1.0463039984430769e+00,2.16362770712382,6.276996315077691,1.00946440195857,2.1636771369119776,4.94297881576955e-05
axial,5.0,, 4.9715214162461663e-01,-3.6608549716910477e-01, 1.0000000000000001e-01, 4.4747632168526369e-01, 1.5236764449457660e-01,-1.0159518043414526e+00,2.27537625009673,6.261103668025656,1.02347762790311,2.2754410189317467,6.476883501660424e-05
axial,5.0,, 4.7661002810584913e-01,-3.3306307877753322e-01, 1.0000000000000001e-01, 5.4276432971574384e-01, 3.2646960923704721e-01,-9.3954343308141608e-01,2.38713812880724,6.236835909679966,1.06769823737476,2.3872049009515157,6.677214427552869e-05
axial,5.0,, 4.6844508790666423e-01,-3.1571120127061980e-01, 1.0000000000000001e-01, 5.8663029206626238e-01, 4.8026962204732704e-01,-8.1851404371718839e-01,2.49888755883871,6.196258508754918,1.22640102764265,2.4989687829712843,8.122413257449779e-05
axial,5.0,, 4.7714913118568297e-01,-3.1202566296458312e-01, 1.0000000000000001e-01, 5.6817146987138856e-01, 5.9438449596368270e-01,-6.5824672658974726e-01,2.61071776125067,6.11939335665452,1.60193075288757,2.6107326649910534,1.4903740383598318e-05
axial,5.0,, 5.1338634735804356e-01,-3.1932889004588161e-01, 1.0000000000000001e-01, 4.6951350983916212e-01, 6.4321256979988906e-01,-4.7097211311498272e-01,2.72255181928231,5.943300602234683,2.24919563333363,2.722496547010822,5.5272271488160385e-05
axial,5.0,, 6.1463287277890266e-01,-3.1178567249637468e-01, 1.0000000000000001e-01, 2.5636313126357962e-01, 5.8277016034759599e-01,-2.7957038356080555e-01,2.83429787922199,5.369481967160858,3.50133270941002,2.834260429030591,3.745019139911321e-05
axial,5.0,, 9.5209214405141196e-01, 1.4479642000595368e-02, 1.0000000000000001e-01, 1.0908449184976800e-01, 4.3108848948021021e-02,-4.5982472348341991e-01,2.94602431105036,2.16874629368462,1.26426359518844,2.94602431105036,0.0
lyapunov,1.0,, 4.0976123461511266e-01,-2.6988484146598425e-23,-2.9417515655701884e-26,-1.9237533891084223e-13, 1.4666820372526499e+00, 2.0898742783096624e-25,2.74151447391072,7.445849087853099,113.808340851814,2.74151447391072,0.0
lyapunov,1.0,, 4.6536762863579018e-01,-5.0570361069202820e-23,-1.9834669786977706e-25,-7.8544059257844747e-13, 1.2685793946955957e+00,-3.2812150680474663e-25,2.79121573693696,7.39705015317883,91.1993719107806,2.7911618785273746,5.385840958549437e-05
lyapunov,1.0,, 5.3136662438462434e-01, 2.3187518505304839e-23,-9.9632735563771123e-26,-1.0383046044636503e-12, 1.0629023469958816e+00,-3.3890533230154231e-25,2.84085010494768,7.246153660944083,70.7611035367607,2.840809283144029,4.082180365116983e-05
lyapunov,1.0,, 6.1079513685284303e-01, 6.6174440578948709e-23, 1.6614430703860604e-25, 1.2513185317473383e-13, 8.4767891936472650e-01,-9.1764150092229183e-26,2.89050370160074,6.843393126834478,55.8041615097133,2.8904566877606834,4.7013840056564504e-05
lyapunov,1.0,, 6.9831992913241225e-01,-1.4717205884373682e-23, 5.6763768647112505e-26, 4.1851748378387780e-13, 6.4208039187295562e-01,-1.1142253225545606e-24,2.9401483732788,5.8661781429814885,60.5381344476173,2.9401040923773376,4.428090146246788e-05
lyapunov,1.0,, 7.6069253336753639e-01, 1.4717189032829725e-23,-4.0672016711230859e-25, 2.6516312075083351e-13, 5.0233228206329894e-01,-6.5439167319851519e-24,2.9896985591162,4.5567506066455525,121.770807680103,2.9897514969939922,5.29378777920364e-05
lyapunov,1.0,, 7.8939006525094324e-01,-3.1195401941195373e-28, 1.9994695138231513e-34,-7.2231799061867947e-15, 4.1368866266112581e-01, 9.2070712577590751e-33,3.03932412132771,3.6942643423518966,259.592225340478,3.0393989016106464,7.47802829366151e-05
lyapunov,1.0,, 8.0341099417922612e-01,-2.3565358522450602e-27, 2.6411922674171851e-33,-5.2869195079780576e-15, 3.3266463460370982e-01, 1.4471177112577548e-31,3.08906221346104,3.202518724808956,490.232504998875,3.089046306227301,1.590723373912084e-05
lyapunov,1.0,, 8.1342929403769704e-01, 1.4997131894247392e-29,-8.2806964859706780e-34, 2.5776368710787621e-15, 2.3543800704491849e-01,-3.7026238279714774e-32,3.13866604882536,2.898651588436492,839.365239629996,3.138693710843955,2.766201859527584e-05
lyapunov,1.0,, 8.3690888734309465e-01, 2.6569853876973453e-29,-6.5553023513506719e-32, 6.0314258522129136e-16, 5.2232242080210143e-05, 5.1825223150917431e-31,3.18834111546061,2.691579556791744,1337.71033450654,3.18834111546061,0.0
lyapunov,2.0,, 9.8996416875986648e-01, 4.4094921613716139e-29,-3.9525251667299724e-323, 1.4716280308746411e-13, 3.4015023792060202e+00,6.0305652731382553e-320,2.87259018127887,8.213913320015413,72.7274628297023,2.87259018127887,0.0
lyapunov,2.0,, 9.9290725352877340e-01,-1.1713039575664078e-28,-7.5089996336364872e-83,-3.0641492647032416e-15, 2.2023605792164562e+00,-9.6477583364845585e-80,2.90588386738088,7.4280021977671105,53.3057686995427,2.9058757631301932,8.104250686535863e-06
lyapunov,2.0,, 9.9929239501151845e-01,-6.7379312743904657e-30,-6.4139803589691834e-121,-4.2389325736831324e-14, 1.4616577627267719e+00,1.2206409715605051e-117,2.93916353858257,6.303268229293425,51.6465770793617,2.9391613449815166,2.1936010532463968e-06
lyapunov,2.0,, 1.0104715020886110e+00,-1.4846874036155440e-27, 2.2514114731604651e-35, 4.5435581697162944e-15, 1.0270549967436133e+00,-1.2941863664135155e-32,2.97242699171981,5.189454588886456,73.1377955944367,2.97244692683284,1.993511303011175e-05
lyapunov,2.0,, 1.0255028640931640e+00,-1.0010684751089263e-28, 4.1043880340837620e-33,-5.1962959654850291e-15, 7.7154312696740879e-01, 3.0244457781120270e-30,3.00577404686596,4.439211822643473,114.927718854523,3.0057325086841633,4.153818179686297e-05
lyapunov,2.0,, 1.0429231069784088e+00,-8.7732882271082523e-29, 4.4315512544626365e-34,-1.0078897919458970e-14, 6.0200307110577100e-01,-1.2036055929255920e-31,3.03909868412588,3.995482409707858,177.404981813672,3.0390180905354867,8.0593590393363e-05
lyapunov,2.0,, 1.0620896812758849e+00, 3.5453177410755999e-28, 8.8584519593998323e-37, 7.4337497386367456e-15, 4.7138637563831837e-01,-2.0308317949385861e-34,3.07231994744347,3.7289037616715524,264.728109623951,3.07230367238681,1.627505666013107e-05
lyapunov,2.0,, 1.0833722010445874e+00, 3.4688670738976433e-28,-8.3285244123697598e-35, 5.4460645330745301e-17, 3.5479036904423633e-01, 7.5814683650634255e-34,3.10565109951967,3.560042757479511,382.464374661201,3.1055892542381334,6.18452815368542e-05
lyapunov,2.0,, 1.1082475157728069e+00, 1.0262470308405274e-28,-1.9317897837260850e-33, 8.7316981843553939e-15, 2.3354969532322087e-01,-3.4141821996610553e-33,3.13889726770872,3.4490288708855834,534.800210746969,3.1388748360894567,2.2431619263407754e-05
lyapunov,2.0,, 1.1557263275171750e+00,-3.3407000341693311e-29, 2.9544387183411783e-32, 1.0276270277831772e-15,-2.3962431469475191e-04, 2.1064750033507941e-32,3.17216041794078,3.3732582162214264,726.776225649051,3.17216041794078,0.0
lyapunov,3.0,,-1.9444271750549948e+00,-1.8631440217381132e-23,-1.8586112754198699e-23, 1.6428834131661628e-11, 1.7849127067817958e+00,-2.3163200667601675e-23,1.62564320605097,6.272720767920865,1.0,1.62564320605097,0.0
lyapunov,3.0,,-1.9144726813746882e+00,-5.1208207549831107e-24,-2.9827082719554255e-23,-4.5860965827312540e-11, 1.7124223770177842e+00, 2.8697380632178764e-21,1.77976045211672,6.265234950498954,1.0,1.7796991989719988,6.125314472127386e-05
lyapunov,3.0,,-1.8773298579059077e+00,-4.7875823618431619e-24,-1.7776022561322685e-21,-8.0085518159942990e-12, 1.6305215539134570e+00,-3.7965381243588185e-21,1.9335025311191,6.258358415557716,1.10157567390047,1.9337551918930278,0.00025266077392771535
lyapunov,3.0,,-1.8319044797806425e+00,-2.4034860441842151e-24,-5.3949855249718106e-21, 7.9457773175269593e-13, 1.5370626903131683e+00,-1.2464477200963161e-21,2.08762611583551,6.251947845242763,1.19908185733591,2.087811184814057,0.00018506897854697613
lyapunov,3.0,,-1.7768619148363727e+00, 1.1845298428748815e-23,-1.6330007932205609e-21, 2.5609664642887798e-12, 1.4295855947169207e+00, 2.6732853225261900e-22,2.24187227384504,6.24590898245216,1.28707635341772,2.2418671777350854,5.096109954472183e-06
lyapunov,3.0,,-1.7101801256307383e+00, 2.7012415465496968e-23, 4.8540489968133329e-21, 6.7981661899441823e-12, 1.3043503636479568e+00,-9.0375596145636370e-22,2.39591761397995,6.240156133718832,1.36867743831313,2.3959231706561144,5.556676164530927e-06
lyapunov,3.0,,-1.6280693737272365e+00, 3.0061040820005158e-23, 2.7816856105446269e-20, 8.8449063500455002e-12, 1.1543110010946309e+00,-1.2251973001780806e-22,2.55011307824521,6.234589971800387,1.44665956139897,2.5499791635771434,0.00013391466806655927
lyapunov,3.0,,-1.5235967144530895e+00, 6.4438803308698716e-25, 3.1770502296617390e-21, 1.0062010111372860e-11, 9.6645041981898006e-01,-6.1432405723814694e-22,2.70415465456829,6.22914815716978,1.52291193247844,2.704035156498172,0.00011949807011824021
lyapunov,3.0,,-1.3785174547113490e+00, 2.1262354191773429e-25,-1.0373950725120833e-21, 3.0366626084257591e-12, 7.0594238104854556e-01, 9.2922554005540346e-23,2.85817560791185,6.223764630066472,1.59914538683821,2.8580911494192014,8.445849264848704e-05
lyapunov,3.0,,-1.0051511930144594e+00, 1.7908865805732633e-23, 1.1120303530621545e-23, 1.2834431360140230e-13, 1.7896462404259192e-04,-1.8908467371201916e-22,3.01214714234023,6.218390330998648,1.67669495582269,3.01214714234023,0.0
longp,4.0,, 4.8784941344943100e-01, 3.1572783764407214e-01,2.6876059789278812e-212,-9.6168428525236171e-01, 2.8862010897709328e-01,-5.8369887121734058e-212,2.71168672424199,25.646081097796674,54.7690677394513,2.71168672424199,0.0
longp,4.0,, 4.8784941344943100e-01, 3.2947830480797052e-01, 1.6353771282227369e-34,-9.2454832300837275e-01, 2.9702742455914072e-01, 6.1164644493129939e-34,2.74357702987367,25.69330113116979,58.7933742958689,2.7434949803044155,8.204956925439433e-05
longp,4.0,, 4.8784941344943100e-01, 3.4508524368547477e-01,3.1783880805509638e-168,-8.8431050124244004e-01, 3.0309830762045864e-01,-2.1265610570611347e-167,2.77526531609499,25.745849367830385,61.3310111714096,2.7753032363668413,3.7920271851454856e-05
longp,4.0,, 4.8784941344943100e-01, 3.6318113625052195e-01,-3.9549772808867784e-67,-8.3976793090362478e-01, 3.0648118889412607e-01, 9.3527053526122285e-67,2.80710205835128,25.805545353484263,61.9315266495286,2.8071114924292666,9.43407798681406e-06
longp,4.0,, 4.8784941344943100e-01, 3.8437336745004536e-01,-1.9721357717069744e-56,-7.9003133440196482e-01, 3.0647299635510866e-01, 1.0322737742916062e-55,2.83890235809583,25.873758105966242,60.0744439246944,2.8389197484916924,1.739039586245994e-05
longp,4.0,, 4.8784941344943100e-01, 4.0980255171064850e-01, 2.0895661048613909e-34,-7.3328681080158042e-01, 3.0197095280752989e-01, 4.8460415828221140e-33,2.87070926332643,25.952787080983057,55.269940158509,2.8707280045541177,1.8741227687524287e-05
longp,4.0,, 4.8784941344943100e-01, 4.4140017799570752e-01,-3.8343766143578980e-33,-6.6658409490814829e-01, 2.9097785244623442e-01, 3.6356864776582530e-34,2.90251442307613,26.0451217391925,47.1323635610212,2.9025362606165435,2.183754041329422e-05
longp,4.0,, 4.8784941344943100e-01, 4.8297683550414616e-01, 1.3274109707112996e-79,-5.8429009210642469e-01, 2.6934291282116257e-01,-9.1041762550367347e-80,2.93430151628677,26.150043200819653,35.5983408814153,2.934344516678969,4.300039219895524e-05
longp,4.0,, 4.8784941344943100e-01, 5.4418363875990616e-01,-5.5959775912879629e-35,-4.7258019336265167e-01, 2.2580014202830562e-01,-5.5182406805001465e-34,2.96613833600836,26.22238423024542,21.5909344995207,2.9661527727413945,1.4436733034361993e-05
longp,4.0,, 4.8784941344943100e-01, 6.7212754533055685e-01, 1.7393275630338904e-35,-2.4535031351852712e-01, 1.3805858489246356e-01,-3.0357784458458681e-35,2.99796102880382,24.071477560861904,1.00000007752257,2.99796102880382,0.0
longp,5.0,, 4.8784941344943100e-01,-3.1572783764407214e-01,2.6876059789278812e-212, 9.6168428525236171e-01, 2.8862010897709328e-01,5.8369887121734058e-212,2.71168672424199,25.646081097796674,54.7690676054007,2.71168672424199,0.0
longp,5.0,, 4.8784941344943100e-01,-3.2947830480797052e-01, 1.6353771282227369e-34, 9.2454832300837275e-01, 2.9702742455914072e-01,-6.1164644493129939e-34,2.74357702987367,25.69330113116979,58.793373874457,2.7434949803044155,8.204956925439433e-05
longp,5.0,, 4.8784941344943100e-01,-3.4508524368547477e-01,3.1783880805509638e-168, 8.8431050124244004e-01, 3.0309830762045864e-01,2.1265610570611347e-167,2.77526531609499,25.745849367830385,61.3310110611828,2.7753032363668413,3.7920271851454856e-05
longp,5.0,, 4.8784941344943100e-01,-3.6318113625052195e-01,-3.9549772808867784e-67, 8.3976793090362478e-01, 3.0648118889412607e-01,-9.3527053526122285e-67,2.80710205835128,25.805545353484263,61.9315264890446,2.8071114924292666,9.43407798681406e-06
longp,5.0,, 4.8784941344943100e-01,-3.8437336745004536e-01,-1.9721357717069744e-56, 7.9003133440196482e-01, 3.0647299635510866e-01,-1.0322737742916062e-55,2.83890235809583,25.873758105966242,60.074443796485,2.8389197484916924,1.739039586245994e-05
longp,5.0,, 4.8784941344943100e-01,-4.0980255171064850e-01, 2.0895661048613909e-34, 7.3328681080158042e-01, 3.0197095280752989e-01,-4.8460415828221140e-33,2.87070926332643,25.952787080983057,55.2699401340199,2.8707280045541177,1.8741227687524287e-05
longp,5.0,, 4.8784941344943100e-01,-4.4140017799570752e-01,-3.8343766143578980e-33, 6.6658409490814829e-01, 2.9097785244623442e-01,-3.6356864776582530e-34,2.90251442307613,26.0451217391925,47.1323635354416,2.9025362606165435,2.183754041329422e-05
longp,5.0,, 4.8784941344943100e-01,-4.8297683550414616e-01, 1.3274109707112996e-79, 5.8429009210642469e-01, 2.6934291282116257e-01, 9.1041762550367347e-80,2.93430151628677,26.150043200819653,35.5983408881175,2.934344516678969,4.300039219895524e-05
longp,5.0,, 4.8784941344943100e-01,-5.4418363875990616e-01,-5.5959775912879629e-35, 4.7258019336265167e-01, 2.2580014202830562e-01, 5.5182406805001465e-34,2.96613833600836,26.22238423024542,21.5909345000511,2.9661527727413945,1.4436733034361993e-05
longp,5.0,, 4.8784941344943100e-01,-6.7212754533055685e-01, 1.7393275630338904e-35, 2.4535031351852712e-01, 1.3805858489246356e-01, 3.0357784458458681e-35,2.99796102880382,24.071477560861904,1.00000001702045,2.99796102880382,0.0
short,4.0,, 4.8784941344943100e-01, 1.4712659587392278e+00,-7.1668479976413883e-33, 1.0248413867893715e+00,-7.8822421924800468e-01, 1.1705177779386463e-31,2.0181025145306,6.285834624425885,1.0,2.0181025145306,0.0
short,4.0,, 4.8784941344943100e-01, 1.5069369582667427e+00,-1.6265178784063454e-23, 1.0536760877942120e+00,-7.2971401616775855e-01, 3.9601620929667569e-23,2.12580710595562,6.298948676835871,1.0,2.125868574039301,6.146808368123757e-05
short,4.0,, 4.8784941344943100e-01, 1.5229405719483109e+00,-1.4861107094283913e-23, 1.0554134359273102e+00,-6.7643675298782768e-01, 4.7144129903827239e-23,2.23360484280742,6.314531834256289,1.0,2.2336346335480024,2.979074058240272e-05
short,4.0,, 4.8784941344943100e-01, 1.5243096187611929e+00,-1.6928209875273338e-23, 1.0376636754773756e+00,-6.2465609469513195e-01, 4.8241163624585521e-24,2.34128800498069,6.333054414338652,1.00000000000141,2.3414006930567033,0.00011268807601316766
