delta_v_magnitude,maneuver_proportion,mc_iteration,times_found
0.00615848211066026,0.47368421052631576,3,0.18
0.00615848211066026,0.47368421052631576,4,0.155
0.00615848211066026,0.5,0,0.18
0.00615848211066026,0.5,1,0.16
0.00615848211066026,0.5,2,0.17
0.00615848211066026,0.5,3,0.185
0.00615848211066026,0.5,4,0.155
0.008858667904100823,0.0,0,0.15
0.008858667904100823,0.0,1,0.17500000000000002
0.008858667904100823,0.0,2,0.2
0.008858667904100823,0.0,3,0.16
0.008858667904100823,0.0,4,0.18
0.008858667904100823,0.02631578947368421,0,0.145
0.008858667904100823,0.02631578947368421,1,0.195
0.008858667904100823,0.02631578947368421,2,0.18
0.008858667904100823,0.02631578947368421,3,0.195
0.008858667904100823,0.02631578947368421,4,0.15
0.008858667904100823,0.05263157894736842,0,0.17
0.008858667904100823,0.05263157894736842,1,0.165
0.008858667904100823,0.05263157894736842,2,0.18
0.008858667904100823,0.05263157894736842,3,0.21
0.008858667904100823,0.05263157894736842,4,0.165
0.008858667904100823,0.07894736842105263,0,0.19
0.008858667904100823,0.07894736842105263,1,0.20500000000000002
0.008858667904100823,0.07894736842105263,2,0.18
0.008858667904100823,0.07894736842105263,3,0.215
0.008858667904100823,0.07894736842105263,4,0.185
0.008858667904100823,0.10526315789473684,0,0.185
0.008858667904100823,0.10526315789473684,1,0.17500000000000002
0.008858667904100823,0.10526315789473684,2,0.185
0.008858667904100823,0.10526315789473684,3,0.19
0.008858667904100823,0.10526315789473684,4,0.19
0.008858667904100823,0.13157894736842105,0,0.17500000000000002
0.008858667904100823,0.13157894736842105,1,0.16
0.008858667904100823,0.13157894736842105,2,0.25
0.008858667904100823,0.13157894736842105,3,0.16
0.008858667904100823,0.13157894736842105,4,0.165
0.008858667904100823,0.15789473684210525,0,0.155
0.008858667904100823,0.15789473684210525,1,0.18
0.008858667904100823,0.15789473684210525,2,0.19
0.008858667904100823,0.15789473684210525,3,0.155
0.008858667904100823,0.15789473684210525,4,0.18
0.008858667904100823,0.18421052631578946,0,0.22
0.008858667904100823,0.18421052631578946,1,0.18
0.008858667904100823,0.18421052631578946,2,0.18
0.008858667904100823,0.18421052631578946,3,0.185
0.008858667904100823,0.18421052631578946,4,0.165
0.008858667904100823,0.21052631578947367,0,0.17
0.008858667904100823,0.21052631578947367,1,0.17500000000000002
0.008858667904100823,0.21052631578947367,2,0.2
0.008858667904100823,0.21052631578947367,3,0.18
0.008858667904100823,0.21052631578947367,4,0.165
0.008858667904100823,0.23684210526315788,0,0.21
0.008858667904100823,0.23684210526315788,1,0.17
0.008858667904100823,0.23684210526315788,2,0.165
0.008858667904100823,0.23684210526315788,3,0.195
0.008858667904100823,0.23684210526315788,4,0.18
0.008858667904100823,0.2631578947368421,0,0.195
0.008858667904100823,0.2631578947368421,1,0.165
0.008858667904100823,0.2631578947368421,2,0.18
0.008858667904100823,0.2631578947368421,3,0.16
0.008858667904100823,0.2631578947368421,4,0.17500000000000002
0.008858667904100823,0.2894736842105263,0,0.215
0.008858667904100823,0.2894736842105263,1,0.15
0.008858667904100823,0.2894736842105263,2,0.21
0.008858667904100823,0.2894736842105263,3,0.17500000000000002
0.008858667904100823,0.2894736842105263,4,0.165
0.008858667904100823,0.3157894736842105,0,0.18
0.008858667904100823,0.3157894736842105,1,0.17
0.008858667904100823,0.3157894736842105,2,0.18
0.008858667904100823,0.3157894736842105,3,0.185
0.008858667904100823,0.3157894736842105,4,0.22
0.008858667904100823,0.3421052631578947,0,0.16
0.008858667904100823,0.3421052631578947,1,0.2
0.008858667904100823,0.3421052631578947,2,0.165
0.008858667904100823,0.3421052631578947,3,0.14
0.008858667904100823,0.3421052631578947,4,0.17
0.008858667904100823,0.3684210526315789,0,0.165
0.008858667904100823,0.3684210526315789,1,0.145
0.008858667904100823,0.3684210526315789,2,0.145
0.008858667904100823,0.3684210526315789,3,0.17500000000000002
0.008858667904100823,0.3684210526315789,4,0.20500000000000002
0.008858667904100823,0.39473684210526316,0,0.165
0.008858667904100823,0.39473684210526316,1,0.16
0.008858667904100823,0.39473684210526316,2,0.165
0.008858667904100823,0.39473684210526316,3,0.145
0.008858667904100823,0.39473684210526316,4,0.19
0.008858667904100823,0.42105263157894735,0,0.165
0.008858667904100823,0.42105263157894735,1,0.185
0.008858667904100823,0.42105263157894735,2,0.165
0.008858667904100823,0.42105263157894735,3,0.18
0.008858667904100823,0.42105263157894735,4,0.155
0.008858667904100823,0.4473684210526315,0,0.165
0.008858667904100823,0.4473684210526315,1,0.165
0.008858667904100823,0.4473684210526315,2,0.14
0.008858667904100823,0.4473684210526315,3,0.135
0.008858667904100823,0.4473684210526315,4,0.195
0.008858667904100823,0.47368421052631576,0,0.18
0.008858667904100823,0.47368421052631576,1,0.15
0.008858667904100823,0.47368421052631576,2,0.185
0.008858667904100823,0.47368421052631576,3,0.13
0.008858667904100823,0.47368421052631576,4,0.165
0.008858667904100823,0.5,0,0.2
0.008858667904100823,0.5,1,0.17
0.008858667904100823,0.5,2,0.165
0.008858667904100823,0.5,3,0.15
0.008858667904100823,0.5,4,0.155
0.012742749857031341,0.0,0,0.21
0.012742749857031341,0.0,1,0.18
0.012742749857031341,0.0,2,0.20500000000000002
0.012742749857031341,0.0,3,0.155
0.012742749857031341,0.0,4,0.145
0.012742749857031341,0.02631578947368421,0,0.17
0.012742749857031341,0.02631578947368421,1,0.155
0.012742749857031341,0.02631578947368421,2,0.19
0.012742749857031341,0.02631578947368421,3,0.195
0.012742749857031341,0.02631578947368421,4,0.17500000000000002
0.012742749857031341,0.05263157894736842,0,0.18
0.012742749857031341,0.05263157894736842,1,0.20500000000000002
0.012742749857031341,0.05263157894736842,2,0.185
0.012742749857031341,0.05263157894736842,3,0.17500000000000002
0.012742749857031341,0.05263157894736842,4,0.16
0.012742749857031341,0.07894736842105263,0,0.17500000000000002
0.012742749857031341,0.07894736842105263,1,0.215
0.012742749857031341,0.07894736842105263,2,0.18
0.012742749857031341,0.07894736842105263,3,0.17500000000000002
0.012742749857031341,0.07894736842105263,4,0.165
0.012742749857031341,0.10526315789473684,0,0.17
0.012742749857031341,0.10526315789473684,1,0.18
0.012742749857031341,0.10526315789473684,2,0.17500000000000002
0.012742749857031341,0.10526315789473684,3,0.15
0.012742749857031341,0.10526315789473684,4,0.17
0.012742749857031341,0.13157894736842105,0,0.18
0.012742749857031341,0.13157894736842105,1,0.18
0.012742749857031341,0.13157894736842105,2,0.165
0.012742749857031341,0.13157894736842105,3,0.195
0.012742749857031341,0.13157894736842105,4,0.165
0.012742749857031341,0.15789473684210525,0,0.185
0.012742749857031341,0.15789473684210525,1,0.15
0.012742749857031341,0.15789473684210525,2,0.19
0.012742749857031341,0.15789473684210525,3,0.215
0.012742749857031341,0.15789473684210525,4,0.20500000000000002
0.012742749857031341,0.18421052631578946,0,0.145
0.012742749857031341,0.18421052631578946,1,0.17
0.012742749857031341,0.18421052631578946,2,0.165
0.012742749857031341,0.18421052631578946,3,0.17500000000000002
0.012742749857031341,0.18421052631578946,4,0.215
0.012742749857031341,0.21052631578947367,0,0.255
0.012742749857031341,0.21052631578947367,1,0.17
0.012742749857031341,0.21052631578947367,2,0.185
0.012742749857031341,0.21052631578947367,3,0.185
0.012742749857031341,0.21052631578947367,4,0.2
0.012742749857031341,0.23684210526315788,0,0.20500000000000002
0.012742749857031341,0.23684210526315788,1,0.18
0.012742749857031341,0.23684210526315788,2,0.2
0.012742749857031341,0.23684210526315788,3,0.155
0.012742749857031341,0.23684210526315788,4,0.185
0.012742749857031341,0.2631578947368421,0,0.195
0.012742749857031341,0.2631578947368421,1,0.165
0.012742749857031341,0.2631578947368421,2,0.16
0.012742749857031341,0.2631578947368421,3,0.17
0.012742749857031341,0.2631578947368421,4,0.18
0.012742749857031341,0.2894736842105263,0,0.16
0.012742749857031341,0.2894736842105263,1,0.21
0.012742749857031341,0.2894736842105263,2,0.155
0.012742749857031341,0.2894736842105263,3,0.18
0.012742749857031341,0.2894736842105263,4,0.17
0.012742749857031341,0.3157894736842105,0,0.185
0.012742749857031341,0.3157894736842105,1,0.135
0.012742749857031341,0.3157894736842105,2,0.17
0.012742749857031341,0.3157894736842105,3,0.16
0.012742749857031341,0.3157894736842105,4,0.185
0.012742749857031341,0.3421052631578947,0,0.155
0.012742749857031341,0.3421052631578947,1,0.1
0.012742749857031341,0.3421052631578947,2,0.195
0.012742749857031341,0.3421052631578947,3,0.15
0.012742749857031341,0.3421052631578947,4,0.1
0.012742749857031341,0.3684210526315789,0,0.18
0.012742749857031341,0.3684210526315789,1,0.16
0.012742749857031341,0.3684210526315789,2,0.15
0.012742749857031341,0.3684210526315789,3,0.17
0.012742749857031341,0.3684210526315789,4,0.095
0.012742749857031341,0.39473684210526316,0,0.16
0.012742749857031341,0.39473684210526316,1,0.115
0.012742749857031341,0.39473684210526316,2,0.17
0.012742749857031341,0.39473684210526316,3,0.135
0.012742749857031341,0.39473684210526316,4,0.19
0.012742749857031341,0.42105263157894735,0,0.195
0.012742749857031341,0.42105263157894735,1,0.17500000000000002
0.012742749857031341,0.42105263157894735,2,0.16
0.012742749857031341,0.42105263157894735,3,0.155
0.012742749857031341,0.42105263157894735,4,0.16
0.012742749857031341,0.4473684210526315,0,0.1
0.012742749857031341,0.4473684210526315,1,0.145
0.012742749857031341,0.4473684210526315,2,0.16
0.012742749857031341,0.4473684210526315,3,0.19
0.012742749857031341,0.4473684210526315,4,0.145
0.012742749857031341,0.47368421052631576,0,0.17500000000000002
0.012742749857031341,0.47368421052631576,1,0.15
0.012742749857031341,0.47368421052631576,2,0.17500000000000002
0.012742749857031341,0.47368421052631576,3,0.1
0.012742749857031341,0.47368421052631576,4,0.185
0.012742749857031341,0.5,0,0.16
0.012742749857031341,0.5,1,0.16
0.012742749857031341,0.5,2,0.095
0.012742749857031341,0.5,3,0.17500000000000002
0.012742749857031341,0.5,4,0.17
0.018329807108324356,0.0,0,0.215
0.018329807108324356,0.0,1,0.20500000000000002
0.018329807108324356,0.0,2,0.18
0.018329807108324356,0.0,3,0.185
0.018329807108324356,0.0,4,0.17
0.018329807108324356,0.02631578947368421,0,0.16
0.018329807108324356,0.02631578947368421,1,0.195
0.018329807108324356,0.02631578947368421,2,0.20500000000000002
0.018329807108324356,0.02631578947368421,3,0.185
0.018329807108324356,0.02631578947368421,4,0.18
0.018329807108324356,0.05263157894736842,0,0.17
0.018329807108324356,0.05263157894736842,1,0.17500000000000002
0.018329807108324356,0.05263157894736842,2,0.165
0.018329807108324356,0.05263157894736842,3,0.165
0.018329807108324356,0.05263157894736842,4,0.165
0.018329807108324356,0.07894736842105263,0,0.17500000000000002
0.018329807108324356,0.07894736842105263,1,0.215
0.018329807108324356,0.07894736842105263,2,0.165
0.018329807108324356,0.07894736842105263,3,0.15
0.018329807108324356,0.07894736842105263,4,0.165
0.018329807108324356,0.10526315789473684,0,0.195
0.018329807108324356,0.10526315789473684,1,0.16
0.018329807108324356,0.10526315789473684,2,0.185
0.018329807108324356,0.10526315789473684,3,0.15
0.018329807108324356,0.10526315789473684,4,0.20500000000000002
0.018329807108324356,0.13157894736842105,0,0.155
0.018329807108324356,0.13157894736842105,1,0.165
0.018329807108324356,0.13157894736842105,2,0.17
0.018329807108324356,0.13157894736842105,3,0.20500000000000002
0.018329807108324356,0.13157894736842105,4,0.195
0.018329807108324356,0.15789473684210525,0,0.18
0.018329807108324356,0.15789473684210525,1,0.195
0.018329807108324356,0.15789473684210525,2,0.185
0.018329807108324356,0.15789473684210525,3,0.16
0.018329807108324356,0.15789473684210525,4,0.2
0.018329807108324356,0.18421052631578946,0,0.195
0.018329807108324356,0.18421052631578946,1,0.18
0.018329807108324356,0.18421052631578946,2,0.155
0.018329807108324356,0.18421052631578946,3,0.16
0.018329807108324356,0.18421052631578946,4,0.225
0.018329807108324356,0.21052631578947367,0,0.2
0.018329807108324356,0.21052631578947367,1,0.17
0.018329807108324356,0.21052631578947367,2,0.185
0.018329807108324356,0.21052631578947367,3,0.15
0.018329807108324356,0.21052631578947367,4,0.15
0.018329807108324356,0.23684210526315788,0,0.20500000000000002
0.018329807108324356,0.23684210526315788,1,0.165
0.018329807108324356,0.23684210526315788,2,0.13
0.018329807108324356,0.23684210526315788,3,0.1
0.018329807108324356,0.23684210526315788,4,0.17
0.018329807108324356,0.2631578947368421,0,0.15
0.018329807108324356,0.2631578947368421,1,0.17
0.018329807108324356,0.2631578947368421,2,0.145
0.018329807108324356,0.2631578947368421,3,0.22
0.018329807108324356,0.2631578947368421,4,0.15
0.018329807108324356,0.2894736842105263,0,0.20500000000000002
0.018329807108324356,0.2894736842105263,1,0.11
0.018329807108324356,0.2894736842105263,2,0.16
0.018329807108324356,0.2894736842105263,3,0.18
0.018329807108324356,0.2894736842105263,4,0.185
0.018329807108324356,0.3157894736842105,0,0.18
0.018329807108324356,0.3157894736842105,1,0.11
0.018329807108324356,0.3157894736842105,2,0.11
0.018329807108324356,0.3157894736842105,3,0.1
0.018329807108324356,0.3157894736842105,4,0.18
0.018329807108324356,0.3421052631578947,0,0.16
0.018329807108324356,0.3421052631578947,1,0.1
0.018329807108324356,0.3421052631578947,2,0.1
0.018329807108324356,0.3421052631578947,3,0.15
0.018329807108324356,0.3421052631578947,4,0.185
0.018329807108324356,0.3684210526315789,0,0.215
0.018329807108324356,0.3684210526315789,1,0.1
0.018329807108324356,0.3684210526315789,2,0.18
0.018329807108324356,0.3684210526315789,3,0.065
0.018329807108324356,0.3684210526315789,4,0.17
0.018329807108324356,0.39473684210526316,0,0.15
0.018329807108324356,0.39473684210526316,1,0.19
0.018329807108324356,0.39473684210526316,2,0.165
0.018329807108324356,0.39473684210526316,3,0.195
0.018329807108324356,0.39473684210526316,4,0.165
0.018329807108324356,0.42105263157894735,0,0.135
0.018329807108324356,0.42105263157894735,1,0.08
0.018329807108324356,0.42105263157894735,2,0.125
0.018329807108324356,0.42105263157894735,3,0.125
0.018329807108324356,0.42105263157894735,4,0.165
0.018329807108324356,0.4473684210526315,0,0.115
0.018329807108324356,0.4473684210526315,1,0.09
0.018329807108324356,0.4473684210526315,2,0.125
0.018329807108324356,0.4473684210526315,3,0.075
0.018329807108324356,0.4473684210526315,4,0.055
0.018329807108324356,0.47368421052631576,0,0.11
0.018329807108324356,0.47368421052631576,1,0.135
0.018329807108324356,0.47368421052631576,2,0.09
0.018329807108324356,0.47368421052631576,3,0.055
0.018329807108324356,0.47368421052631576,4,0.105
0.018329807108324356,0.5,0,0.115
0.018329807108324356,0.5,1,0.16
0.018329807108324356,0.5,2,0.165
0.018329807108324356,0.5,3,0.06
0.018329807108324356,0.5,4,0.135
0.02636650898730357,0.0,0,0.195
0.02636650898730357,0.0,1,0.165
0.02636650898730357,0.0,2,0.17500000000000002
0.02636650898730357,0.0,3,0.195
0.02636650898730357,0.0,4,0.17
0.02636650898730357,0.02631578947368421,0,0.155
0.02636650898730357,0.02631578947368421,1,0.17
0.02636650898730357,0.02631578947368421,2,0.18
0.02636650898730357,0.02631578947368421,3,0.17
0.02636650898730357,0.02631578947368421,4,0.2
0.02636650898730357,0.05263157894736842,0,0.185
0.02636650898730357,0.05263157894736842,1,0.17500000000000002
0.02636650898730357,0.05263157894736842,2,0.18
0.02636650898730357,0.05263157894736842,3,0.17
0.02636650898730357,0.05263157894736842,4,0.20500000000000002
0.02636650898730357,0.07894736842105263,0,0.16
0.02636650898730357,0.07894736842105263,1,0.165
0.02636650898730357,0.07894736842105263,2,0.20500000000000002
0.02636650898730357,0.07894736842105263,3,0.17500000000000002
0.02636650898730357,0.07894736842105263,4,0.17500000000000002
0.02636650898730357,0.10526315789473684,0,0.22
0.02636650898730357,0.10526315789473684,1,0.18
0.02636650898730357,0.10526315789473684,2,0.155
0.02636650898730357,0.10526315789473684,3,0.17500000000000002
0.02636650898730357,0.10526315789473684,4,0.2
0.02636650898730357,0.13157894736842105,0,0.165
0.02636650898730357,0.13157894736842105,1,0.165
0.02636650898730357,0.13157894736842105,2,0.215
0.02636650898730357,0.13157894736842105,3,0.17500000000000002
0.02636650898730357,0.13157894736842105,4,0.155
0.02636650898730357,0.15789473684210525,0,0.145
0.02636650898730357,0.15789473684210525,1,0.185
0.02636650898730357,0.15789473684210525,2,0.16
0.02636650898730357,0.15789473684210525,3,0.17500000000000002
0.02636650898730357,0.15789473684210525,4,0.17500000000000002
0.02636650898730357,0.18421052631578946,0,0.20500000000000002
0.02636650898730357,0.18421052631578946,1,0.16
0.02636650898730357,0.18421052631578946,2,0.13
0.02636650898730357,0.18421052631578946,3,0.15
0.02636650898730357,0.18421052631578946,4,0.17
0.02636650898730357,0.21052631578947367,0,0.22
0.02636650898730357,0.21052631578947367,1,0.165
0.02636650898730357,0.21052631578947367,2,0.155
0.02636650898730357,0.21052631578947367,3,0.15
0.02636650898730357,0.21052631578947367,4,0.18
0.02636650898730357,0.23684210526315788,0,0.22
0.02636650898730357,0.23684210526315788,1,0.07
0.02636650898730357,0.23684210526315788,2,0.11
0.02636650898730357,0.23684210526315788,3,0.085
0.02636650898730357,0.23684210526315788,4,0.09
0.02636650898730357,0.2631578947368421,0,0.085
0.02636650898730357,0.2631578947368421,1,0.19
0.02636650898730357,0.2631578947368421,2,0.06
0.02636650898730357,0.2631578947368421,3,0.18
0.02636650898730357,0.2631578947368421,4,0.12
0.02636650898730357,0.2894736842105263,0,0.14
0.02636650898730357,0.2894736842105263,1,0.105
0.02636650898730357,0.2894736842105263,2,0.165
0.02636650898730357,0.2894736842105263,3,0.17500000000000002
0.02636650898730357,0.2894736842105263,4,0.16
0.02636650898730357,0.3157894736842105,0,0.17
0.02636650898730357,0.3157894736842105,1,0.16
0.02636650898730357,0.3157894736842105,2,0.135
0.02636650898730357,0.3157894736842105,3,0.09
0.02636650898730357,0.3157894736842105,4,0.16
0.02636650898730357,0.3421052631578947,0,0.105
0.02636650898730357,0.3421052631578947,1,0.17500000000000002
0.02636650898730357,0.3421052631578947,2,0.06
0.02636650898730357,0.3421052631578947,3,0.115
0.02636650898730357,0.3421052631578947,4,0.13
0.02636650898730357,0.3684210526315789,0,0.055
0.02636650898730357,0.3684210526315789,1,0.09
0.02636650898730357,0.3684210526315789,2,0.14
0.02636650898730357,0.3684210526315789,3,0.09
0.02636650898730357,0.3684210526315789,4,0.08
0.02636650898730357,0.39473684210526316,0,0.085
0.02636650898730357,0.39473684210526316,1,0.06
0.02636650898730357,0.39473684210526316,2,0.185
0.02636650898730357,0.39473684210526316,3,0.075
0.02636650898730357,0.39473684210526316,4,0.105
0.02636650898730357,0.42105263157894735,0,0.17
0.02636650898730357,0.42105263157894735,1,0.12
0.02636650898730357,0.42105263157894735,2,0.075
0.02636650898730357,0.42105263157894735,3,0.115
0.02636650898730357,0.42105263157894735,4,0.135
0.02636650898730357,0.4473684210526315,0,0.155
0.02636650898730357,0.4473684210526315,1,0.06
0.02636650898730357,0.4473684210526315,2,0.125
0.02636650898730357,0.4473684210526315,3,0.075
0.02636650898730357,0.4473684210526315,4,0.12
0.02636650898730357,0.47368421052631576,0,0.07
0.02636650898730357,0.47368421052631576,1,0.085
0.02636650898730357,0.47368421052631576,2,0.06
0.02636650898730357,0.47368421052631576,3,0.045
0.02636650898730357,0.47368421052631576,4,0.16
0.02636650898730357,0.5,0,0.075
0.02636650898730357,0.5,1,0.245
0.02636650898730357,0.5,2,0.04
0.02636650898730357,0.5,3,0.055
0.02636650898730357,0.5,4,0.035
0.0379269019073225,0.0,0,0.185
0.0379269019073225,0.0,1,0.155
0.0379269019073225,0.0,2,0.16
0.0379269019073225,0.0,3,0.17
0.0379269019073225,0.0,4,0.20500000000000002
0.0379269019073225,0.02631578947368421,0,0.2
0.0379269019073225,0.02631578947368421,1,0.15
0.0379269019073225,0.02631578947368421,2,0.16
0.0379269019073225,0.02631578947368421,3,0.17500000000000002
0.0379269019073225,0.02631578947368421,4,0.165
0.0379269019073225,0.05263157894736842,0,0.215
0.0379269019073225,0.05263157894736842,1,0.23
0.0379269019073225,0.05263157894736842,2,0.17500000000000002
0.0379269019073225,0.05263157894736842,3,0.19
0.0379269019073225,0.05263157894736842,4,0.15
0.0379269019073225,0.07894736842105263,0,0.195
0.0379269019073225,0.07894736842105263,1,0.2
0.0379269019073225,0.07894736842105263,2,0.17500000000000002
0.0379269019073225,0.07894736842105263,3,0.215
0.0379269019073225,0.07894736842105263,4,0.145
0.0379269019073225,0.10526315789473684,0,0.20500000000000002
0.0379269019073225,0.10526315789473684,1,0.2
0.0379269019073225,0.10526315789473684,2,0.18
0.0379269019073225,0.10526315789473684,3,0.16
0.0379269019073225,0.10526315789473684,4,0.215
0.0379269019073225,0.13157894736842105,0,0.17500000000000002
0.0379269019073225,0.13157894736842105,1,0.155
0.0379269019073225,0.13157894736842105,2,0.155
0.0379269019073225,0.13157894736842105,3,0.105
0.0379269019073225,0.13157894736842105,4,0.16
0.0379269019073225,0.15789473684210525,0,0.17
0.0379269019073225,0.15789473684210525,1,0.19
0.0379269019073225,0.15789473684210525,2,0.165
0.0379269019073225,0.15789473684210525,3,0.14
0.0379269019073225,0.15789473684210525,4,0.075
0.0379269019073225,0.18421052631578946,0,0.145
0.0379269019073225,0.18421052631578946,1,0.08
0.0379269019073225,0.18421052631578946,2,0.16
0.0379269019073225,0.18421052631578946,3,0.04
0.0379269019073225,0.18421052631578946,4,0.06
0.0379269019073225,0.21052631578947367,0,0.165
0.0379269019073225,0.21052631578947367,1,0.05
0.0379269019073225,0.21052631578947367,2,0.12
0.0379269019073225,0.21052631578947367,3,0.125
0.0379269019073225,0.21052631578947367,4,0.1
0.0379269019073225,0.23684210526315788,0,0.12
0.0379269019073225,0.23684210526315788,1,0.06
0.0379269019073225,0.23684210526315788,2,0.075
0.0379269019073225,0.23684210526315788,3,0.17500000000000002
0.0379269019073225,0.23684210526315788,4,0.215
0.0379269019073225,0.2631578947368421,0,0.075
0.0379269019073225,0.2631578947368421,1,0.15
0.0379269019073225,0.2631578947368421,2,0.185
0.0379269019073225,0.2631578947368421,3,0.03
0.0379269019073225,0.2631578947368421,4,0.115
0.0379269019073225,0.2894736842105263,0,0.07
0.0379269019073225,0.2894736842105263,1,0.075
0.0379269019073225,0.2894736842105263,2,0.105
0.0379269019073225,0.2894736842105263,3,0.12
0.0379269019073225,0.2894736842105263,4,0.17500000000000002
0.0379269019073225,0.3157894736842105,0,0.04
0.0379269019073225,0.3157894736842105,1,0.09
0.0379269019073225,0.3157894736842105,2,0.18
0.0379269019073225,0.3157894736842105,3,0.145
0.0379269019073225,0.3157894736842105,4,0.095
0.0379269019073225,0.3421052631578947,0,0.12
0.0379269019073225,0.3421052631578947,1,0.1
0.0379269019073225,0.3421052631578947,2,0.095
0.0379269019073225,0.3421052631578947,3,0.065
0.0379269019073225,0.3421052631578947,4,0.055
0.0379269019073225,0.3684210526315789,0,0.165
0.0379269019073225,0.3684210526315789,1,0.165
0.0379269019073225,0.3684210526315789,2,0.05
0.0379269019073225,0.3684210526315789,3,0.105
0.0379269019073225,0.3684210526315789,4,0.115
0.0379269019073225,0.39473684210526316,0,0.18
0.0379269019073225,0.39473684210526316,1,0.12
0.0379269019073225,0.39473684210526316,2,0.17
0.0379269019073225,0.39473684210526316,3,0.07
0.0379269019073225,0.39473684210526316,4,0.09
0.0379269019073225,0.42105263157894735,0,0.08
0.0379269019073225,0.42105263157894735,1,0.06
0.0379269019073225,0.42105263157894735,2,0.17500000000000002
0.0379269019073225,0.42105263157894735,3,0.055
0.0379269019073225,0.42105263157894735,4,0.09
0.0379269019073225,0.4473684210526315,0,0.09
0.0379269019073225,0.4473684210526315,1,0.085
0.0379269019073225,0.4473684210526315,2,0.06
0.0379269019073225,0.4473684210526315,3,0.085
0.0379269019073225,0.4473684210526315,4,0.05
0.0379269019073225,0.47368421052631576,0,0.05
0.0379269019073225,0.47368421052631576,1,0.045
0.0379269019073225,0.47368421052631576,2,0.065
0.0379269019073225,0.47368421052631576,3,0.065
0.0379269019073225,0.47368421052631576,4,0.155
0.0379269019073225,0.5,0,0.035
0.0379269019073225,0.5,1,0.045
0.0379269019073225,0.5,2,0.165
0.0379269019073225,0.5,3,0.06
0.0379269019073225,0.5,4,0.03
0.0545559478116852,0.0,0,0.15
0.0545559478116852,0.0,1,0.16
0.0545559478116852,0.0,2,0.165
0.0545559478116852,0.0,3,0.16
0.0545559478116852,0.0,4,0.16
0.0545559478116852,0.02631578947368421,0,0.18
0.0545559478116852,0.02631578947368421,1,0.16
0.0545559478116852,0.02631578947368421,2,0.165
0.0545559478116852,0.02631578947368421,3,0.165
0.0545559478116852,0.02631578947368421,4,0.18
0.0545559478116852,0.05263157894736842,0,0.20500000000000002
0.0545559478116852,0.05263157894736842,1,0.185
0.0545559478116852,0.05263157894736842,2,0.145
0.0545559478116852,0.05263157894736842,3,0.16
0.0545559478116852,0.05263157894736842,4,0.075
0.0545559478116852,0.07894736842105263,0,0.165
0.0545559478116852,0.07894736842105263,1,0.195
0.0545559478116852,0.07894736842105263,2,0.07
0.0545559478116852,0.07894736842105263,3,0.17500000000000002
0.0545559478116852,0.07894736842105263,4,0.18
0.0545559478116852,0.10526315789473684,0,0.17500000000000002
0.0545559478116852,0.10526315789473684,1,0.16
0.0545559478116852,0.10526315789473684,2,0.065
0.0545559478116852,0.10526315789473684,3,0.19
0.0545559478116852,0.10526315789473684,4,0.13
0.0545559478116852,0.13157894736842105,0,0.035
0.0545559478116852,0.13157894736842105,1,0.095
0.0545559478116852,0.13157894736842105,2,0.16
0.0545559478116852,0.13157894736842105,3,0.065
0.0545559478116852,0.13157894736842105,4,0.115
0.0545559478116852,0.15789473684210525,0,0.16
0.0545559478116852,0.15789473684210525,1,0.20500000000000002
0.0545559478116852,0.15789473684210525,2,0.04
0.0545559478116852,0.15789473684210525,3,0.185
0.0545559478116852,0.15789473684210525,4,0.215
0.0545559478116852,0.18421052631578946,0,0.18
0.0545559478116852,0.18421052631578946,1,0.125
0.0545559478116852,0.18421052631578946,2,0.045
0.0545559478116852,0.18421052631578946,3,0.215
0.0545559478116852,0.18421052631578946,4,0.08
0.0545559478116852,0.21052631578947367,0,0.125
0.0545559478116852,0.21052631578947367,1,0.055
0.0545559478116852,0.21052631578947367,2,0.085
0.0545559478116852,0.21052631578947367,3,0.03
0.0545559478116852,0.21052631578947367,4,0.09
0.0545559478116852,0.23684210526315788,0,0.05
0.0545559478116852,0.23684210526315788,1,0.05
0.0545559478116852,0.23684210526315788,2,0.11
0.0545559478116852,0.23684210526315788,3,0.095
0.0545559478116852,0.23684210526315788,4,0.11
0.0545559478116852,0.2631578947368421,0,0.06
0.0545559478116852,0.2631578947368421,1,0.15
0.0545559478116852,0.2631578947368421,2,0.195
0.0545559478116852,0.2631578947368421,3,0.135
0.0545559478116852,0.2631578947368421,4,0.125
0.0545559478116852,0.2894736842105263,0,0.02
0.0545559478116852,0.2894736842105263,1,0.12
0.0545559478116852,0.2894736842105263,2,0.105
0.0545559478116852,0.2894736842105263,3,0.065
0.0545559478116852,0.2894736842105263,4,0.03
0.0545559478116852,0.3157894736842105,0,0.07
0.0545559478116852,0.3157894736842105,1,0.03
0.0545559478116852,0.3157894736842105,2,0.11
0.0545559478116852,0.3157894736842105,3,0.11
0.0545559478116852,0.3157894736842105,4,0.165
0.0545559478116852,0.3421052631578947,0,0.03
0.0545559478116852,0.3421052631578947,1,0.02
0.0545559478116852,0.3421052631578947,2,0.145
0.0545559478116852,0.3421052631578947,3,0.165
0.0545559478116852,0.3421052631578947,4,0.04
0.0545559478116852,0.3684210526315789,0,0.035
0.0545559478116852,0.3684210526315789,1,0.11
0.0545559478116852,0.3684210526315789,2,0.06
0.0545559478116852,0.3684210526315789,3,0.05
0.0545559478116852,0.3684210526315789,4,0.025
