maneuver_proportion,delta_v_magnitude,maneuver_proportion_pct,delta_v_km_s
0.0222222222222222,0.0033598182862837,2.2222222222222197,0.003418789092982724
0.0444444444444444,0.0020691380811147,4.444444444444439,0.0021054551469254137
0.0666666666666666,0.0183298071083243,6.66666666666666,0.0186515279335928
0.0888888888888888,0.0112883789168468,8.888888888888879,0.01148651011155109
0.1111111111111111,0.0033598182862837,11.11111111111111,0.003418789092982724
0.1333333333333333,0.0112883789168468,13.33333333333333,0.01148651011155109
0.1555555555555555,0.0088586679041008,15.55555555555555,0.00901415333458264
0.1777777777777777,0.0033598182862837,17.77777777777777,0.003418789092982724
0.2,0.0012742749857031,20.0,0.0012966407857137956
